trajectory_id,taxi_id,timestamp,sec,from_lon,from_lat,to_lon,to_lat
1385647623620000001,20000001,2013-11-28 14:07:03,50823,-8.647551,41.175369,-8.555247,41.172795
1385647655620000152,20000152,2013-11-28 14:07:35,50855,-8.583156,41.164722,-8.654265,41.180904
1385647664620000071,20000071,2013-11-28 14:07:44,50864,-8.632467,41.161986,-8.60841,41.147892
1385647667620000216,20000216,2013-11-28 14:07:47,50867,-8.608689,41.147883,-8.613459,41.157009
1385647690620000229,20000229,2013-11-28 14:08:10,50890,-8.608761,41.153463,-8.621802,41.14368
1385647692620000409,20000409,2013-11-28 14:08:12,50892,-8.627049,41.167035,-8.630118,41.157198
1385647695620000386,20000386,2013-11-28 14:08:15,50895,-8.58924,41.169699,-8.592534,41.146515
1385647700620000273,20000273,2013-11-28 14:08:20,50900,-8.623566,41.152869,-8.670123,41.237262
1385647706620000486,20000486,2013-11-28 14:08:26,50906,-8.640711,41.160033,-8.585667,41.148864
1385647709620000406,20000406,2013-11-28 14:08:29,50909,-8.582427,41.180562,-8.680635,41.15718
1385647711620000167,20000167,2013-11-28 14:08:31,50911,-8.596629,41.168295,-8.625852,41.157468
1385647728620000502,20000502,2013-11-28 14:08:48,50928,-8.635887,41.159538,-8.60238,41.151951
1385647738620000333,20000333,2013-11-28 14:08:58,50938,-8.607015,41.150367,-8.618823,41.151294
1385647753620000138,20000138,2013-11-28 14:09:13,50953,-8.617311,41.143554,-8.607114,41.161005
1385647755620000664,20000664,2013-11-28 14:09:15,50955,-8.600031,41.182686,-8.613,41.164128
1385647769620000123,20000123,2013-11-28 14:09:29,50969,-8.626995,41.149026,-8.627931,41.161977
1385647776620000051,20000051,2013-11-28 14:09:36,50976,-8.602938,41.179626,-8.596251,41.142384
1385647787620000192,20000192,2013-11-28 14:09:47,50987,-8.607492,41.145471,-8.669898,41.237154
1385647800620000481,20000481,2013-11-28 14:10:00,51000,-8.604234,41.161068,-8.601624,41.158053
1385647812620000356,20000356,2013-11-28 14:10:12,51012,-8.648829,41.181651,-8.648901,41.154876
1385647843620000038,20000038,2013-11-28 14:10:43,51043,-8.612118,41.148648,-8.59257,41.167782
1385647850620000626,20000626,2013-11-28 14:10:50,51050,-8.607465,41.145417,-8.66997,41.236929
1385647870620000314,20000314,2013-11-28 14:11:10,51070,-8.613216,41.154462,-8.590527,41.149971
1385647901620000562,20000562,2013-11-28 14:11:41,51101,-8.610129,41.140989,-8.669844,41.236767
1385647904620000249,20000249,2013-11-28 14:11:44,51104,-8.611128,41.149584,-8.612028,41.148891
1385647911620000669,20000669,2013-11-28 14:11:51,51111,-8.606529,41.147847,-8.598771,41.147118
1385647931620000242,20000242,2013-11-28 14:12:11,51131,-8.589249,41.169708,-8.60211,41.153346
1385647943620000549,20000549,2013-11-28 14:12:23,51143,-8.574687,41.142699,-8.672076,41.156298
1385647946620000045,20000045,2013-11-28 14:12:26,51146,-8.630685,41.15484,-8.652699,41.173893
1385647976620000432,20000432,2013-11-28 14:12:56,51176,-8.639865,41.159817,-8.694747,41.20173
1385648024620000007,20000007,2013-11-28 14:13:44,51224,-8.585577,41.148675,-8.703081,41.188023
1385648028620000092,20000092,2013-11-28 14:13:48,51228,-8.611146,41.149377,-8.604972,41.125167
1385648045620000337,20000337,2013-11-28 14:14:05,51245,-8.602074,41.157135,-8.635203,41.140665
1385648063620000351,20000351,2013-11-28 14:14:23,51263,-8.603892,41.147001,-8.670096,41.236902
1385648079620000476,20000476,2013-11-28 14:14:39,51279,-8.622207,41.147595,-8.612685,41.17149
1385648084620000480,20000480,2013-11-28 14:14:44,51284,-8.585667,41.148639,-8.628165,41.161275
1385648094620000075,20000075,2013-11-28 14:14:54,51294,-8.656821,41.1615,-8.606295,41.120973
1385648106620000453,20000453,2013-11-28 14:15:06,51306,-8.619822,41.148036,-8.564085,41.18922
1385648107620000083,20000083,2013-11-28 14:15:07,51307,-8.628741,41.16096,-8.649405,41.167332
1385648126620000541,20000541,2013-11-28 14:15:26,51326,-8.600139,41.182659,-8.58132,41.179446
1385648131620000258,20000258,2013-11-28 14:15:31,51331,-8.639775,41.159817,-8.584227,41.148774
1385648132620000688,20000688,2013-11-28 14:15:32,51332,-8.627751,41.157666,-8.643735,41.161851
1385648137620000446,20000446,2013-11-28 14:15:37,51337,-8.598771,41.165217,-8.609499,41.162562
1385648138620000393,20000393,2013-11-28 14:15:38,51338,-8.604162,41.148891,-8.604009,41.14692
1385648161620000633,20000633,2013-11-28 14:16:01,51361,-8.612748,41.145336,-8.626428,41.156235
1385648165620000252,20000252,2013-11-28 14:16:05,51365,-8.602857,41.179662,-8.588556,41.148432
1385648198620000174,20000174,2013-11-28 14:16:38,51398,-8.648694,41.169006,-8.620443,41.147154
1385648205620000367,20000367,2013-11-28 14:16:45,51405,-8.609598,41.160402,-8.611209,41.146191
1385648211620000009,20000009,2013-11-28 14:16:51,51411,-8.600067,41.182686,-8.623872,41.222178
1385648274620000440,20000440,2013-11-28 14:17:54,51474,-8.599293,41.149179,-8.57673,41.152833
1385648275620000189,20000189,2013-11-28 14:17:55,51475,-8.639928,41.15979,-8.604,41.182776
1385648333620000687,20000687,2013-11-28 14:18:53,51533,-8.585757,41.175846,-8.593596,41.166621
1385648350620000346,20000346,2013-11-28 14:19:10,51550,-8.682138,41.15898,-8.665353,41.170896
1385648359620000304,20000304,2013-11-28 14:19:19,51559,-8.669169,41.152689,-8.619147,41.129568
1385648367620000395,20000395,2013-11-28 14:19:27,51567,-8.649162,41.154228,-8.633727,41.126328
1385648367620000205,20000205,2013-11-28 14:19:27,51567,-8.602236,41.150466,-8.602155,41.150214
1385648368620000421,20000421,2013-11-28 14:19:28,51568,-8.584335,41.163228,-8.571528,41.169483
1385648375620000166,20000166,2013-11-28 14:19:35,51575,-8.644572,41.178987,-8.621838,41.16411
1385648390620000018,20000018,2013-11-28 14:19:50,51590,-8.638308,41.170869,-8.588889,41.165964
1385648399620000680,20000680,2013-11-28 14:19:59,51599,-8.608959,41.147424,-8.670141,41.237091
1385648403620000206,20000206,2013-11-28 14:20:03,51603,-8.6085,41.142303,-8.608608,41.142303
1385648439620000276,20000276,2013-11-28 14:20:39,51639,-8.632179,41.164335,-8.609634,41.147586
1385648455620000247,20000247,2013-11-28 14:20:55,51655,-8.59356,41.164398,-8.645418,41.008455
1385648474620000065,20000065,2013-11-28 14:21:14,51674,-8.608671,41.147829,-8.618733,41.155461
1385648510620000574,20000574,2013-11-28 14:21:50,51710,-8.609445,41.151258,-8.667684,41.176566
1385648517620000161,20000161,2013-11-28 14:21:57,51717,-8.613216,41.166855,-8.608158,41.142915
1385648519620000188,20000188,2013-11-28 14:21:59,51719,-8.622927,41.150844,-8.653581,41.169897
1385648526620000113,20000113,2013-11-28 14:22:06,51726,-8.608725,41.147847,-8.599284,41.155884
1385648531620000049,20000049,2013-11-28 14:22:11,51731,-8.600013,41.182704,-8.66655,41.157009
1385648533620000131,20000131,2013-11-28 14:22:13,51733,-8.59545,41.155209,-8.606637,41.144652
1385648538620000473,20000473,2013-11-28 14:22:18,51738,-8.582328,41.180409,-8.555202,41.180616
1385648542620000261,20000261,2013-11-28 14:22:22,51742,-8.615502,41.140656,-8.611119,41.149431
1385648543620000546,20000546,2013-11-28 14:22:23,51743,-8.62182,41.165487,-8.663445,41.177637
1385648544620000470,20000470,2013-11-28 14:22:24,51744,-8.609661,41.160393,-8.617743,41.146263
1385648547620000105,20000105,2013-11-28 14:22:27,51747,-8.659728,41.173227,-8.687115,41.204331
1385648593620000464,20000464,2013-11-28 14:23:13,51793,-8.582787,41.168358,-8.567352,41.173686
1385648606620000518,20000518,2013-11-28 14:23:26,51806,-8.613225,41.154498,-8.585712,41.148765
1385648620620000349,20000349,2013-11-28 14:23:40,51820,-8.619264,41.155668,-8.628183,41.169618
1385648627620000554,20000554,2013-11-28 14:23:47,51827,-8.625573,41.149323,-8.593857,41.167215
1385648645620000344,20000344,2013-11-28 14:24:05,51845,-8.60751,41.145498,-8.670114,41.237001
1385648667620000152,20000152,2013-11-28 14:24:27,51867,-8.646237,41.179176,-8.582193,41.180238
1385648702620000054,20000054,2013-11-28 14:25:02,51902,-8.615349,41.141448,-8.604414,41.160249
1385648720620000900,20000900,2013-11-28 14:25:20,51920,-8.61075,41.145633,-8.615772,41.147307
1385648730620000080,20000080,2013-11-28 14:25:30,51930,-8.630082,41.157441,-8.620776,41.156334
1385648736620000424,20000424,2013-11-28 14:25:36,51936,-8.619885,41.148018,-8.647614,41.180661
1385648745620000013,20000013,2013-11-28 14:25:45,51945,-8.628885,41.161032,-8.644914,41.158512
1385648745620000598,20000598,2013-11-28 14:25:45,51945,-8.609652,41.177223,-8.6256,41.169294
1385648754620000011,20000011,2013-11-28 14:25:54,51954,-8.602785,41.15844,-8.61372,41.148324
1385648757620000529,20000529,2013-11-28 14:25:57,51957,-8.647461,41.154291,-8.585793,41.148981
1385648776620000279,20000279,2013-11-28 14:26:16,51976,-8.675343,41.153148,-8.648424,41.16096
1385648777620000104,20000104,2013-11-28 14:26:17,51977,-8.592129,41.152293,-8.605908,41.155182
1385648782620000342,20000342,2013-11-28 14:26:22,51982,-8.632872,41.089041,-8.632089,41.161698
1385648786620000012,20000012,2013-11-28 14:26:26,51986,-8.682543,41.160672,-8.618076,41.152509
1385648797620000343,20000343,2013-11-28 14:26:37,51997,-8.611119,41.149395,-8.647398,41.176143
1385648806620000338,20000338,2013-11-28 14:26:46,52006,-8.652915,41.151402,-8.605503,41.125779
1385648812620000199,20000199,2013-11-28 14:26:52,52012,-8.61075,41.145588,-8.619975,41.146803
1385648813620000352,20000352,2013-11-28 14:26:53,52013,-8.6094,41.17725,-8.577999,41.194215
1385648831620000668,20000668,2013-11-28 14:27:11,52031,-8.584758,41.177772,-8.585676,41.148792
1385648831620000128,20000128,2013-11-28 14:27:11,52031,-8.604819,41.161131,-8.585676,41.148891
1385648864620000508,20000508,2013-11-28 14:27:44,52064,-8.591247,41.162679,-8.626248,41.155938
1385648894620000603,20000603,2013-11-28 14:28:14,52094,-8.669079,41.167557,-8.6562,41.164398
1385648908620000089,20000089,2013-11-28 14:28:28,52108,-8.63028,41.157414,-8.618355,41.152797
1385648923620000571,20000571,2013-11-28 14:28:43,52123,-8.573418,41.147586,-8.595837,41.146488
1385648926620000053,20000053,2013-11-28 14:28:46,52126,-8.617374,41.145057,-8.611938,41.155227
1385648939620000195,20000195,2013-11-28 14:28:59,52139,-8.687754,41.171742,-8.676099,41.149674
1385648972620000099,20000099,2013-11-28 14:29:32,52172,-8.627166,41.170167,-8.627913,41.156046
1385648973620000032,20000032,2013-11-28 14:29:33,52173,-8.650575,41.158197,-8.654247,41.180949
1385649031620000114,20000114,2013-11-28 14:30:31,52231,-8.627778,41.175396,-8.603397,41.149233
1385649071620000137,20000137,2013-11-28 14:31:11,52271,-8.609382,41.177259,-8.611209,41.149854
1385649102620000100,20000100,2013-11-28 14:31:42,52302,-8.665326,41.173425,-8.629083,41.170851
1385649102620000383,20000383,2013-11-28 14:31:42,52302,-8.644122,41.158881,-8.610795,41.146074
1385649104620000669,20000669,2013-11-28 14:31:44,52304,-8.586,41.14899,-8.540559,41.133654
1385649110620000263,20000263,2013-11-28 14:31:50,52310,-8.609526,41.151303,-8.581761,41.17257
1385649117620000080,20000080,2013-11-28 14:31:57,52317,-8.620776,41.156334,-8.625987,41.157477
1385649120620000058,20000058,2013-11-28 14:32:00,52320,-8.624529,41.1777,-8.620731,41.164092
1385649125620000600,20000600,2013-11-28 14:32:05,52325,-8.617563,41.146146,-8.601822,41.179617
1385649140620000015,20000015,2013-11-28 14:32:20,52340,-8.620119,41.156424,-8.642241,41.160006
1385649146620000296,20000296,2013-11-28 14:32:26,52346,-8.613306,41.166864,-8.60697,41.151042
1385649155620000398,20000398,2013-11-28 14:32:35,52355,-8.643636,41.162013,-8.618148,41.182236
1385649157620000004,20000004,2013-11-28 14:32:37,52357,-8.595486,41.157477,-8.622441,41.156802
1385649171620000255,20000255,2013-11-28 14:32:51,52371,-8.588277,41.173344,-8.614449,41.177745
1385649182620000502,20000502,2013-11-28 14:33:02,52382,-8.647308,41.163084,-8.626887,41.152167
1385649189620000482,20000482,2013-11-28 14:33:09,52389,-8.602416,41.161662,-8.607519,41.150574
1385649190620000363,20000363,2013-11-28 14:33:10,52390,-8.6643,41.163039,-8.62731,41.154579
1385649197620000267,20000267,2013-11-28 14:33:17,52397,-8.626284,41.174613,-8.613045,41.148261
1385649212620000201,20000201,2013-11-28 14:33:32,52412,-8.581014,41.168817,-8.591904,41.164281
1385649220620000389,20000389,2013-11-28 14:33:40,52420,-8.612262,41.172732,-8.609283,41.148054
1385649237620000144,20000144,2013-11-28 14:33:57,52437,-8.613972,41.141304,-8.60229,41.150295
1385649244620000372,20000372,2013-11-28 14:34:04,52444,-8.654355,41.155767,-8.626014,41.157405
1385649246620000024,20000024,2013-11-28 14:34:06,52446,-8.674074,41.153913,-8.617806,41.151501
1385649263620000280,20000280,2013-11-28 14:34:23,52463,-8.602893,41.179617,-8.612721,41.157387
1385649312620000524,20000524,2013-11-28 14:35:12,52512,-8.672814,41.148792,-8.641728,41.172291
1385649319620000002,20000002,2013-11-28 14:35:19,52519,-8.613261,41.154498,-8.622522,41.147208
1385649320620000245,20000245,2013-11-28 14:35:20,52520,-8.609472,41.177268,-8.585676,41.148873
1385649334620000612,20000612,2013-11-28 14:35:34,52534,-8.60733,41.150322,-8.62236,41.147253
1385649354620000347,20000347,2013-11-28 14:35:54,52554,-8.615421,41.142474,-8.62002,41.14683
1385649396620000151,20000151,2013-11-28 14:36:36,52596,-8.599221,41.149152,-8.666622,41.156964
1385649404620000494,20000494,2013-11-28 14:36:44,52604,-8.619867,41.147955,-8.651592,41.157864
1385649424620000426,20000426,2013-11-28 14:37:04,52624,-8.585811,41.148972,-8.649477,41.172012
1385649453620000022,20000022,2013-11-28 14:37:33,52653,-8.591238,41.162688,-8.600481,41.18166
1385649461620000618,20000618,2013-11-28 14:37:41,52661,-8.584236,41.163282,-8.605359,41.162085
1385649487620000222,20000222,2013-11-28 14:38:07,52687,-8.630739,41.154975,-8.663976,41.163633
1385649518620000370,20000370,2013-11-28 14:38:38,52718,-8.584308,41.163219,-8.588304,41.163939
1385649525620000353,20000353,2013-11-28 14:38:45,52725,-8.589267,41.169699,-8.625474,41.169276
1385649536620000083,20000083,2013-11-28 14:38:56,52736,-8.622081,41.155083,-8.603784,41.143671
1385649548620000123,20000123,2013-11-28 14:39:08,52748,-8.623287,41.149449,-8.669961,41.236326
1385649556620000324,20000324,2013-11-28 14:39:16,52756,-8.627535,41.168466,-8.666307,41.175621
1385649577620000499,20000499,2013-11-28 14:39:37,52777,-8.649567,41.167305,-8.627634,41.169186
1385649615620000216,20000216,2013-11-28 14:40:15,52815,-8.609607,41.160411,-8.612226,41.1669
1385649616620000014,20000014,2013-11-28 14:40:16,52816,-8.580078,41.159457,-8.581851,41.168133
1385649619620000138,20000138,2013-11-28 14:40:19,52819,-8.60337,41.167764,-8.594496,41.156523
1385649635620000131,20000131,2013-11-28 14:40:35,52835,-8.607222,41.145777,-8.637858,41.143329
1385649652620000328,20000328,2013-11-28 14:40:52,52852,-8.65944,41.16141,-8.670069,41.23701
1385649661620000595,20000595,2013-11-28 14:41:01,52861,-8.639793,41.1597,-8.66997,41.236767
1385649666620000612,20000612,2013-11-28 14:41:06,52866,-8.622306,41.147343,-8.641161,41.111946
1385649669620000309,20000309,2013-11-28 14:41:09,52869,-8.676018,41.152104,-8.676576,41.156388
1385649680620000058,20000058,2013-11-28 14:41:20,52880,-8.624736,41.164488,-8.643744,41.160708
1385649687620000329,20000329,2013-11-28 14:41:27,52887,-8.612118,41.172741,-8.585757,41.148792
1385649705620000373,20000373,2013-11-28 14:41:45,52905,-8.604153,41.161149,-8.613495,41.182794
1385649734620000156,20000156,2013-11-28 14:42:14,52934,-8.61165,41.171049,-8.605899,41.1444
1385649743620000684,20000684,2013-11-28 14:42:23,52943,-8.592993,41.147316,-8.610714,41.145642
1385649787620000591,20000591,2013-11-28 14:43:07,52987,-8.600094,41.182749,-8.645994,41.179455
1385649789620000308,20000308,2013-11-28 14:43:09,52989,-8.607015,41.150295,-8.646705,41.159232
1385649812620000207,20000207,2013-11-28 14:43:32,53012,-8.659611,41.15016,-8.607132,41.15106
1385649813620000002,20000002,2013-11-28 14:43:33,53013,-8.62245,41.147253,-8.598816,41.149872
1385649819620000367,20000367,2013-11-28 14:43:39,53019,-8.614692,41.15133,-8.578458,41.157513
1385649823620000276,20000276,2013-11-28 14:43:43,53023,-8.579619,41.151177,-8.670348,41.236902
1385649826620000517,20000517,2013-11-28 14:43:46,53026,-8.663706,41.155839,-8.649909,41.166036
1385649834620000687,20000687,2013-11-28 14:43:54,53034,-8.59131,41.162724,-8.605431,41.125878
1385649835620000042,20000042,2013-11-28 14:43:55,53035,-8.627733,41.157621,-8.610705,41.17689
1385649866620000624,20000624,2013-11-28 14:44:26,53066,-8.619831,41.148018,-8.614872,41.162139
1385649877620000431,20000431,2013-11-28 14:44:37,53077,-8.627643,41.157684,-8.685855,41.180337
1385649881620000632,20000632,2013-11-28 14:44:41,53081,-8.619894,41.148,-8.610498,41.162517
1385649891620000094,20000094,2013-11-28 14:44:51,53091,-8.649459,41.154381,-8.673057,41.159205
1385649892620000153,20000153,2013-11-28 14:44:52,53092,-8.612154,41.172732,-8.611695,41.159988
1385649940620000271,20000271,2013-11-28 14:45:40,53140,-8.610849,41.145597,-8.625015,41.156694
1385649941620000031,20000031,2013-11-28 14:45:41,53141,-8.621019,41.160951,-8.607006,41.150448
1385649954620000068,20000068,2013-11-28 14:45:54,53154,-8.608752,41.147613,-8.609877,41.16033
1385649964620000036,20000036,2013-11-28 14:46:04,53164,-8.679906,41.157702,-8.585694,41.148837
1385649966620000451,20000451,2013-11-28 14:46:06,53166,-8.635185,41.172669,-8.631963,41.158485
1385649977620000423,20000423,2013-11-28 14:46:17,53177,-8.606961,41.150241,-8.641242,41.161824
1385649986620000609,20000609,2013-11-28 14:46:26,53186,-8.62884,41.161059,-8.628111,41.161365
1385649994620000507,20000507,2013-11-28 14:46:34,53194,-8.601984,41.147451,-8.613225,41.173947
1385650012620000067,20000067,2013-11-28 14:46:52,53212,-8.612217,41.172759,-8.630505,41.178168
1385650022620000184,20000184,2013-11-28 14:47:02,53222,-8.649405,41.154282,-8.60148,41.182731
1385650024620000285,20000285,2013-11-28 14:47:04,53224,-8.610876,41.145606,-8.553852,41.107887
1385650030620000476,20000476,2013-11-28 14:47:10,53230,-8.613207,41.166801,-8.604162,41.160825
1385650031620000523,20000523,2013-11-28 14:47:11,53231,-8.647353,41.179743,-8.605359,41.179851
1385650034620000602,20000602,2013-11-28 14:47:14,53234,-8.588889,41.170851,-8.628489,41.171058
1385650036620000163,20000163,2013-11-28 14:47:16,53236,-8.537724,41.124519,-8.609886,41.160429
1385650038620000603,20000603,2013-11-28 14:47:18,53238,-8.670924,41.165244,-8.666145,41.1597
1385650040620000233,20000233,2013-11-28 14:47:20,53240,-8.628786,41.160978,-8.619984,41.146866
1385650071620000333,20000333,2013-11-28 14:47:51,53271,-8.607141,41.150313,-8.612874,41.157045
1385650072620000332,20000332,2013-11-28 14:47:52,53272,-8.585667,41.148576,-8.622945,41.149413
1385650078620000321,20000321,2013-11-28 14:47:58,53278,-8.612622,41.146002,-8.663445,41.177592
1385650080620000269,20000269,2013-11-28 14:48:00,53280,-8.617617,41.146128,-8.60211,41.143374
1385650099620000057,20000057,2013-11-28 14:48:19,53299,-8.580141,41.159412,-8.600067,41.161878
1385650100620000242,20000242,2013-11-28 14:48:20,53300,-8.608806,41.153526,-8.608905,41.160312
1385650105620000607,20000607,2013-11-28 14:48:25,53305,-8.600544,41.154507,-8.601201,41.181894
1385650112620000393,20000393,2013-11-28 14:48:32,53312,-8.585658,41.148945,-8.713368,41.323554
1385650117620000653,20000653,2013-11-28 14:48:37,53317,-8.610813,41.145651,-8.62533,41.148729
1385650119620000515,20000515,2013-11-28 14:48:39,53319,-8.625024,41.15826,-8.58528,41.179518
1385650120620000503,20000503,2013-11-28 14:48:40,53320,-8.582607,41.180526,-8.627643,41.15862
1385650148620000066,20000066,2013-11-28 14:49:08,53348,-8.600076,41.182704,-8.654229,41.180616
1385650162620000576,20000576,2013-11-28 14:49:22,53362,-8.585685,41.148612,-8.60373,41.150943
1385650168620000465,20000465,2013-11-28 14:49:28,53368,-8.602857,41.179653,-8.66673,41.157234
1385650189620000621,20000621,2013-11-28 14:49:49,53389,-8.589312,41.16708,-8.580672,41.183523
1385650201620000005,20000005,2013-11-28 14:50:01,53401,-8.585622,41.148567,-8.657829,41.181111
1385650205620000362,20000362,2013-11-28 14:50:05,53405,-8.630712,41.154885,-8.602056,41.157135
1385650222620000542,20000542,2013-11-28 14:50:22,53422,-8.58573,41.148504,-8.683056,41.162283
1385650225620000319,20000319,2013-11-28 14:50:25,53425,-8.607114,41.150349,-8.631468,41.152554
1385650229620000623,20000623,2013-11-28 14:50:29,53429,-8.585613,41.148567,-8.670456,41.237802
1385650244620000045,20000045,2013-11-28 14:50:44,53444,-8.658072,41.170959,-8.627877,41.157909
1385650256620000187,20000187,2013-11-28 14:50:56,53456,-8.59923,41.149152,-8.630775,41.152617
1385650261620000406,20000406,2013-11-28 14:51:01,53461,-8.584038,41.169834,-8.617644,41.151627
1385650293620000578,20000578,2013-11-28 14:51:33,53493,-8.585712,41.148513,-8.628228,41.157306
1385650294620000018,20000018,2013-11-28 14:51:34,53494,-8.593056,41.15871,-8.584326,41.174568
1385650296620000570,20000570,2013-11-28 14:51:36,53496,-8.627211,41.15196,-8.653113,41.167143
1385650300620000600,20000600,2013-11-28 14:51:40,53500,-8.612019,41.172813,-8.670168,41.237415
1385650302620000435,20000435,2013-11-28 14:51:42,53502,-8.585631,41.148567,-8.656191,41.178114
1385650312620000389,20000389,2013-11-28 14:51:52,53512,-8.606898,41.150367,-8.609706,41.160411
1385650318620000667,20000667,2013-11-28 14:51:58,53518,-8.615556,41.14071,-8.612973,41.133465
1385650323620000109,20000109,2013-11-28 14:52:03,53523,-8.585667,41.148576,-8.629938,41.152608
1385650334620000289,20000289,2013-11-28 14:52:14,53534,-8.649612,41.167341,-8.612424,41.148126
1385650335620000480,20000480,2013-11-28 14:52:15,53535,-8.628813,41.161032,-8.661843,41.173155
1385650342620000651,20000651,2013-11-28 14:52:22,53542,-8.610822,41.145696,-8.62839,41.156856
1385650355620000561,20000561,2013-11-28 14:52:35,53555,-8.585676,41.148513,-8.639352,41.235183
1385650362620000041,20000041,2013-11-28 14:52:42,53562,-8.585613,41.148522,-8.607249,41.145696
1385650369620000472,20000472,2013-11-28 14:52:49,53569,-8.585658,41.148504,-8.621244,41.147568
1385650371620000054,20000054,2013-11-28 14:52:51,53571,-8.607816,41.166594,-8.596863,41.153769
1385650384620000281,20000281,2013-11-28 14:53:04,53584,-8.585838,41.148414,-8.612784,41.133492
1385650387620000235,20000235,2013-11-28 14:53:07,53587,-8.611029,41.145408,-8.620101,41.147676
1385650389620000675,20000675,2013-11-28 14:53:09,53589,-8.627706,41.157639,-8.610849,41.145777
1385650406620000589,20000589,2013-11-28 14:53:26,53606,-8.585676,41.148513,-8.613081,41.140458
1385650406620000140,20000140,2013-11-28 14:53:26,53606,-8.585676,41.148576,-8.613603,41.141385
1385650407620000681,20000681,2013-11-28 14:53:27,53607,-8.630721,41.154867,-8.615322,41.141601
1385650415620000483,20000483,2013-11-28 14:53:35,53615,-8.606511,41.144598,-8.622414,41.147199
1385650417620000346,20000346,2013-11-28 14:53:37,53617,-8.668503,41.155686,-8.644203,41.160321
1385650442620000085,20000085,2013-11-28 14:54:02,53642,-8.585676,41.148585,-8.530983,41.167557
1385650448620000229,20000229,2013-11-28 14:54:08,53648,-8.62722,41.151996,-8.611209,41.146002
1385650451620000463,20000463,2013-11-28 14:54:11,53651,-8.603316,41.150907,-8.605998,41.159358
1385650455620000093,20000093,2013-11-28 14:54:15,53655,-8.585631,41.148558,-8.683101,41.216904
1385650479620000460,20000460,2013-11-28 14:54:39,53679,-8.610678,41.158863,-8.610705,41.158827
1385650480620000648,20000648,2013-11-28 14:54:40,53680,-8.585685,41.148621,-8.640522,41.159907
1385650489620000464,20000464,2013-11-28 14:54:49,53689,-8.580672,41.164974,-8.604216,41.150961
1385650511620000222,20000222,2013-11-28 14:55:11,53711,-8.670366,41.16492,-8.639109,41.162931
1385650518620000307,20000307,2013-11-28 14:55:18,53718,-8.659962,41.153931,-8.604117,41.187555
1385650525620000453,20000453,2013-11-28 14:55:25,53725,-8.595207,41.146164,-8.6166,41.141637
1385650530620000473,20000473,2013-11-28 14:55:30,53730,-8.570331,41.167215,-8.613369,41.183874
1385650547620000268,20000268,2013-11-28 14:55:47,53747,-8.599275,41.14917,-8.62605,41.157261
1385650559620000619,20000619,2013-11-28 14:55:59,53759,-8.586126,41.180247,-8.614242,41.149377
1385650607620000136,20000136,2013-11-28 14:56:47,53807,-8.600049,41.182695,-8.644806,41.179275
1385650607620000226,20000226,2013-11-28 14:56:47,53807,-8.611065,41.14944,-8.635959,41.159106
1385650630620000549,20000549,2013-11-28 14:57:10,53830,-8.676675,41.16492,-8.669844,41.236461
1385650638620000633,20000633,2013-11-28 14:57:18,53838,-8.627724,41.157684,-8.646966,41.169969
1385650640620000077,20000077,2013-11-28 14:57:20,53840,-8.608644,41.147739,-8.586036,41.144508
1385650663620000288,20000288,2013-11-28 14:57:43,53863,-8.60337,41.16843,-8.607087,41.190858
1385650666620000363,20000363,2013-11-28 14:57:46,53866,-8.652483,41.179428,-8.609868,41.16033
1385650674620000684,20000684,2013-11-28 14:57:54,53874,-8.599824,41.147856,-8.574831,41.165145
1385650680620000201,20000201,2013-11-28 14:58:00,53880,-8.593983,41.162328,-8.627166,41.157612
1385650683620000098,20000098,2013-11-28 14:58:03,53883,-8.582616,41.174037,-8.609859,41.152842
1385650717620000120,20000120,2013-11-28 14:58:37,53917,-8.569755,41.166054,-8.613648,41.181633
1385650738620000440,20000440,2013-11-28 14:58:58,53938,-8.599293,41.149206,-8.611983,41.154552
1385650771620000197,20000197,2013-11-28 14:59:31,53971,-8.60967,41.160429,-8.604108,41.182596
1385650774620000554,20000554,2013-11-28 14:59:34,53974,-8.622909,41.150817,-8.615484,41.145444
1385650797620000395,20000395,2013-11-28 14:59:57,53997,-8.652852,41.170536,-8.65305,41.170437
1385650799620000625,20000625,2013-11-28 14:59:59,53999,-8.630235,41.175657,-8.622522,41.158053
1385650808620000492,20000492,2013-11-28 15:00:08,54008,-8.606511,41.144616,-8.633592,41.15871
1385650820620000272,20000272,2013-11-28 15:00:20,54020,-8.628237,41.157441,-8.671131,41.162535
1385650824620000693,20000693,2013-11-28 15:00:24,54024,-8.613999,41.141331,-8.620695,41.148747
1385650824620000046,20000046,2013-11-28 15:00:24,54024,-8.602956,41.14269,-8.620011,41.147811
1385650828620000509,20000509,2013-11-28 15:00:28,54028,-8.599176,41.149143,-8.610012,41.161005
1385650833620000251,20000251,2013-11-28 15:00:33,54033,-8.627229,41.166891,-8.621784,41.149638
1385650860620000364,20000364,2013-11-28 15:01:00,54060,-8.649567,41.151555,-8.642025,41.159997
1385650860620000008,20000008,2013-11-28 15:01:00,54060,-8.584416,41.1633,-8.58861,41.169564
1385650878620000494,20000494,2013-11-28 15:01:18,54078,-8.625753,41.149359,-8.639172,41.233734
1385650883620000305,20000305,2013-11-28 15:01:23,54083,-8.611065,41.149458,-8.649684,41.167206
1385650909620000177,20000177,2013-11-28 15:01:49,54109,-8.585658,41.148603,-8.59329,41.158179
1385650911620000039,20000039,2013-11-28 15:01:51,54111,-8.630613,41.15493,-8.614107,41.137524
