taxi_id,trajectory_id,timestamp,source_point,target_point
20000353,1385649525620000353,2013-11-28 14:38:45,POINT(-8.589267 41.169699),POINT(-8.625474 41.169276)
20000042,1385652904620000042,2013-11-28 15:35:04,POINT(-8.609688 41.160411),POINT(-8.611209 41.146281)
20000010,1385644099620000010,2013-11-28 13:08:19,POINT(-8.628939 41.160942),POINT(-8.669961 41.154489)
20000199,1385651583620000199,2013-11-28 15:13:03,POINT(-8.610867 41.145723),POINT(-8.621388 41.143401)
20000136,1385651606620000136,2013-11-28 15:13:26,POINT(-8.639298 41.171949),POINT(-8.586126 41.174811)
20000476,1385652527620000476,2013-11-28 15:28:47,POINT(-8.618031 41.147226),POINT(-8.617986 41.147289)
20000598,1385653005620000598,2013-11-28 15:36:45,POINT(-8.625492 41.169186),POINT(-8.590338 41.171067)
20000092,1385652544620000092,2013-11-28 15:29:04,POINT(-8.607393 41.145417),POINT(-8.629614 41.152608)
20000344,1385648645620000344,2013-11-28 14:24:05,POINT(-8.60751 41.145498),POINT(-8.670114 41.237001)
20000516,1385651565620000516,2013-11-28 15:12:45,POINT(-8.615547 41.140692),POINT(-8.663706 41.163579)
20000392,1385643874620000392,2013-11-28 13:04:34,POINT(-8.609598 41.160411),POINT(-8.594829 41.166063)
20000465,1385652903620000465,2013-11-28 15:35:03,POINT(-8.656812 41.161482),POINT(-8.613684 41.141331)
20000372,1385649244620000372,2013-11-28 14:34:04,POINT(-8.654355 41.155767),POINT(-8.626014 41.157405)
20000617,1385646119620000617,2013-11-28 13:41:59,POINT(-8.632341 41.16447),POINT(-8.604279 41.150961)
20000440,1385650738620000440,2013-11-28 14:58:58,POINT(-8.599293 41.149206),POINT(-8.611983 41.154552)
20000094,1385649891620000094,2013-11-28 14:44:51,POINT(-8.649459 41.154381),POINT(-8.673057 41.159205)
20000068,1385649954620000068,2013-11-28 14:45:54,POINT(-8.608752 41.147613),POINT(-8.609877 41.16033)
20000621,1385650189620000621,2013-11-28 14:49:49,POINT(-8.589312 41.16708),POINT(-8.580672 41.183523)
20000116,1385654879620000116,2013-11-28 16:07:59,POINT(-8.614089 41.178564),POINT(-8.608617 41.174244)
20000158,1385645697620000158,2013-11-28 13:34:57,POINT(-8.625717 41.165082),POINT(-8.59572 41.189355)
20000572,1385646746620000572,2013-11-28 13:52:26,POINT(-8.612325 41.145939),POINT(-8.669853 41.236146)
20000342,1385653146620000342,2013-11-28 15:39:06,POINT(-8.638875 41.171274),POINT(-8.64324 41.163552)
20000406,1385650261620000406,2013-11-28 14:51:01,POINT(-8.584038 41.169834),POINT(-8.617644 41.151627)
20000321,1385650078620000321,2013-11-28 14:47:58,POINT(-8.612622 41.146002),POINT(-8.663445 41.177592)
20000675,1385650389620000675,2013-11-28 14:53:09,POINT(-8.627706 41.157639),POINT(-8.610849 41.145777)
20000578,1385650293620000578,2013-11-28 14:51:33,POINT(-8.585712 41.148513),POINT(-8.628228 41.157306)
20000310,1385651305620000310,2013-11-28 15:08:25,POINT(-8.619858 41.148018),POINT(-8.612064 41.166351)
20000142,1385651792620000142,2013-11-28 15:16:32,POINT(-8.620794 41.145975),POINT(-8.620785 41.157099)
20000255,1385649171620000255,2013-11-28 14:32:51,POINT(-8.588277 41.173344),POINT(-8.614449 41.177745)
20000001,1385647623620000001,2013-11-28 14:07:03,POINT(-8.647551 41.175369),POINT(-8.555247 41.172795)
20000271,1385649940620000271,2013-11-28 14:45:40,POINT(-8.610849 41.145597),POINT(-8.625015 41.156694)
20000308,1385649789620000308,2013-11-28 14:43:09,POINT(-8.607015 41.150295),POINT(-8.646705 41.159232)
20000464,1385650489620000464,2013-11-28 14:54:49,POINT(-8.580672 41.164974),POINT(-8.604216 41.150961)
20000397,1385646442620000397,2013-11-28 13:47:22,POINT(-8.585622 41.148576),POINT(-8.650449 41.166486)
20000101,1385654776620000101,2013-11-28 16:06:16,POINT(-8.614953 41.140881),POINT(-8.618652 41.142402)
20000331,1385651106620000331,2013-11-28 15:05:06,POINT(-8.607474 41.145435),POINT(-8.58564 41.148864)
20000154,1385647569620000154,2013-11-28 14:06:09,POINT(-8.627283 41.152032),POINT(-8.577711 41.192631)
20000023,1385654046620000023,2013-11-28 15:54:06,POINT(-8.604153 41.161122),POINT(-8.607915 41.167494)
20000426,1385652225620000426,2013-11-28 15:23:45,POINT(-8.65476 41.173596),POINT(-8.60652 41.153634)
20000235,1385652109620000235,2013-11-28 15:21:49,POINT(-8.610903 41.145606),POINT(-8.658603 41.162724)
20000261,1385648542620000261,2013-11-28 14:22:22,POINT(-8.615502 41.140656),POINT(-8.611119 41.149431)
20000152,1385653818620000152,2013-11-28 15:50:18,POINT(-8.647389 41.151762),POINT(-8.611101 41.146101)
20000146,1385644957620000146,2013-11-28 13:22:37,POINT(-8.613486 41.183388),POINT(-8.602128 41.179689)
20000430,1385651081620000430,2013-11-28 15:04:41,POINT(-8.58006 41.159475),POINT(-8.63235 41.164425)
20000137,1385649071620000137,2013-11-28 14:31:11,POINT(-8.609382 41.177259),POINT(-8.611209 41.149854)
20000267,1385649197620000267,2013-11-28 14:33:17,POINT(-8.626284 41.174613),POINT(-8.613045 41.148261)
20000089,1385648908620000089,2013-11-28 14:28:28,POINT(-8.63028 41.157414),POINT(-8.618355 41.152797)
20000607,1385650105620000607,2013-11-28 14:48:25,POINT(-8.600544 41.154507),POINT(-8.601201 41.181894)
20000026,1385641736620000026,2013-11-28 12:28:56,POINT(-8.629443 41.158908),POINT(-8.63595 41.140539)
20000602,1385650034620000602,2013-11-28 14:47:14,POINT(-8.588889 41.170851),POINT(-8.628489 41.171058)
20000328,1385649652620000328,2013-11-28 14:40:52,POINT(-8.65944 41.16141),POINT(-8.670069 41.23701)
20000098,1385650683620000098,2013-11-28 14:58:03,POINT(-8.582616 41.174037),POINT(-8.609859 41.152842)
20000018,1385650294620000018,2013-11-28 14:51:34,POINT(-8.593056 41.15871),POINT(-8.584326 41.174568)
20000543,1385652869620000543,2013-11-28 15:34:29,POINT(-8.6499 41.167674),POINT(-8.627751 41.162229)
20000589,1385650406620000589,2013-11-28 14:53:26,POINT(-8.585676 41.148513),POINT(-8.613081 41.140458)
20000324,1385649556620000324,2013-11-28 14:39:16,POINT(-8.627535 41.168466),POINT(-8.666307 41.175621)
20000242,1385652999620000242,2013-11-28 15:36:39,POINT(-8.609625 41.160375),POINT(-8.576811 41.164416)
20000198,1385644978620000198,2013-11-28 13:22:58,POINT(-8.569215 41.166234),POINT(-8.538165 41.18832)
20000667,1385650318620000667,2013-11-28 14:51:58,POINT(-8.615556 41.14071),POINT(-8.612973 41.133465)
20000429,1385651532620000429,2013-11-28 15:12:12,POINT(-8.628219 41.157396),POINT(-8.610705 41.146056)
20000050,1385653684620000050,2013-11-28 15:48:04,POINT(-8.59617 41.14206),POINT(-8.613414 41.141412)
20000112,1385651054620000112,2013-11-28 15:04:14,POINT(-8.591319 41.162733),POINT(-8.626905 41.151978)
20000303,1385652797620000303,2013-11-28 15:33:17,POINT(-8.628417 41.157225),POINT(-8.606799 41.147046)
20000506,1385645755620000506,2013-11-28 13:35:55,POINT(-8.630721 41.154813),POINT(-8.624385 41.147883)
20000391,1385653823620000391,2013-11-28 15:50:23,POINT(-8.63046 41.154669),POINT(-8.641728 41.156415)
20000541,1385651816620000541,2013-11-28 15:16:56,POINT(-8.602812 41.179581),POINT(-8.60625 41.148396)
20000256,1385652506620000256,2013-11-28 15:28:26,POINT(-8.599608 41.15385),POINT(-8.605602 41.144895)
20000099,1385652103620000099,2013-11-28 15:21:43,POINT(-8.628021 41.161662),POINT(-8.585865 41.148819)
20000686,1385651903620000686,2013-11-28 15:18:23,POINT(-8.610912 41.145741),POINT(-8.622405 41.147244)
20000136,1385655020620000136,2013-11-28 16:10:20,POINT(-8.627148 41.15196),POINT(-8.617617 41.146137)
20000676,1385633784620000676,2013-11-28 10:16:24,POINT(-8.627562 41.157819),POINT(-8.636274 41.158035)
20000206,1385652016620000206,2013-11-28 15:20:16,POINT(-8.618031 41.150151),POINT(-8.604711 41.154561)
20000340,1385647053620000340,2013-11-28 13:57:33,POINT(-8.612199 41.172768),POINT(-8.611218 41.14629)
20000492,1385650808620000492,2013-11-28 15:00:08,POINT(-8.606511 41.144616),POINT(-8.633592 41.15871)
20000674,1385642548620000674,2013-11-28 12:42:28,POINT(-8.667333 41.161689),POINT(-8.668053 41.14953)
20000695,1385646217620000695,2013-11-28 13:43:37,POINT(-8.598825 41.157927),POINT(-8.616114 41.140512)
20000095,1385639165620000095,2013-11-28 11:46:05,POINT(-8.64207 41.177844),POINT(-8.697285 41.204061)
20000547,1385652704620000547,2013-11-28 15:31:44,POINT(-8.634906 41.163867),POINT(-8.629047 41.170815)
20000307,1385650518620000307,2013-11-28 14:55:18,POINT(-8.659962 41.153931),POINT(-8.604117 41.187555)
20000072,1385634137620000072,2013-11-28 10:22:17,POINT(-8.646498 41.177691),POINT(-8.639469 41.158926)
20000249,1385654788620000249,2013-11-28 16:06:28,POINT(-8.67204 41.164992),POINT(-8.620101 41.129604)
20000688,1385653284620000688,2013-11-28 15:41:24,POINT(-8.626491 41.167161),POINT(-8.662401 41.181372)
20000617,1385655117620000617,2013-11-28 16:11:57,POINT(-8.628813 41.160978),POINT(-8.626365 41.152932)
20000409,1385651745620000409,2013-11-28 15:15:45,POINT(-8.630541 41.15484),POINT(-8.611209 41.162508)
20000626,1385647850620000626,2013-11-28 14:10:50,POINT(-8.607465 41.145417),POINT(-8.66997 41.236929)
20000671,1385654804620000671,2013-11-28 16:06:44,POINT(-8.621676 41.143788),POINT(-8.607375 41.145462)
20000251,1385650833620000251,2013-11-28 15:00:33,POINT(-8.627229 41.166891),POINT(-8.621784 41.149638)
20000554,1385653242620000554,2013-11-28 15:40:42,POINT(-8.622954 41.15079),POINT(-8.61147 41.146056)
20000126,1385646760620000126,2013-11-28 13:52:40,POINT(-8.613297 41.154426),POINT(-8.619066 41.133204)
20000406,1385655282620000406,2013-11-28 16:14:42,POINT(-8.582535 41.18058),POINT(-8.611137 41.146236)
20000201,1385650680620000201,2013-11-28 14:58:00,POINT(-8.593983 41.162328),POINT(-8.627166 41.157612)
20000331,1385655389620000331,2013-11-28 16:16:29,POINT(-8.599941 41.162193),POINT(-8.59986 41.147307)
20000153,1385649892620000153,2013-11-28 14:44:52,POINT(-8.612154 41.172732),POINT(-8.611695 41.159988)
20000129,1385653264620000129,2013-11-28 15:41:04,POINT(-8.61399 41.141304),POINT(-8.640882 41.161392)
20000268,1385650547620000268,2013-11-28 14:55:47,POINT(-8.599275 41.14917),POINT(-8.62605 41.157261)
20000515,1385654696620000515,2013-11-28 16:04:56,POINT(-8.608734 41.153571),POINT(-8.621154 41.143302)
20000361,1385654757620000361,2013-11-28 16:05:57,POINT(-8.630631 41.154804),POINT(-8.613882 41.144796)
20000431,1385649877620000431,2013-11-28 14:44:37,POINT(-8.627643 41.157684),POINT(-8.685855 41.180337)
20000618,1385653603620000618,2013-11-28 15:46:43,POINT(-8.604216 41.161068),POINT(-8.630991 41.16006)
20000314,1385651662620000314,2013-11-28 15:14:22,POINT(-8.585748 41.148648),POINT(-8.560053 41.187501)
20000089,1385655558620000089,2013-11-28 16:19:18,POINT(-8.620029 41.147703),POINT(-8.603127 41.142654)
20000066,1385650148620000066,2013-11-28 14:49:08,POINT(-8.600076 41.182704),POINT(-8.654229 41.180616)
20000138,1385654246620000138,2013-11-28 15:57:26,POINT(-8.619813 41.147982),POINT(-8.609436 41.151546)
20000681,1385650407620000681,2013-11-28 14:53:27,POINT(-8.630721 41.154867),POINT(-8.615322 41.141601)
20000569,1385640881620000569,2013-11-28 12:14:41,POINT(-8.607438 41.145435),POINT(-8.645697 41.143923)
20000521,1385644063620000521,2013-11-28 13:07:43,POINT(-8.60868 41.147613),POINT(-8.670276 41.237379)
20000377,1385652736620000377,2013-11-28 15:32:16,POINT(-8.639874 41.159745),POINT(-8.631513 41.158278)
20000288,1385650663620000288,2013-11-28 14:57:43,POINT(-8.60337 41.16843),POINT(-8.607087 41.190858)
20000083,1385653326620000083,2013-11-28 15:42:06,POINT(-8.606457 41.144652),POINT(-8.667639 41.181372)
20000308,1385655360620000308,2013-11-28 16:16:00,POINT(-8.674083 41.153859),POINT(-8.611227 41.146299)
20000067,1385650012620000067,2013-11-28 14:46:52,POINT(-8.612217 41.172759),POINT(-8.630505 41.178168)
20000549,1385651788620000549,2013-11-28 15:16:28,POINT(-8.669898 41.23656),POINT(-8.669592 41.236416)
20000487,1385644002620000487,2013-11-28 13:06:42,POINT(-8.61687 41.147325),POINT(-8.656227 41.153247)
20000049,1385651835620000049,2013-11-28 15:17:15,POINT(-8.663832 41.148945),POINT(-8.593281 41.157927)
20000697,1385646944620000697,2013-11-28 13:55:44,POINT(-8.607114 41.150313),POINT(-8.629137 41.169933)
20000403,1385652854620000403,2013-11-28 15:34:14,POINT(-8.599131 41.173704),POINT(-8.605008 41.153715)
20000310,1385655303620000310,2013-11-28 16:15:03,POINT(-8.619867 41.148018),POINT(-8.662527 41.163786)
20000273,1385647700620000273,2013-11-28 14:08:20,POINT(-8.623566 41.152869),POINT(-8.670123 41.237262)
20000254,1385654458620000254,2013-11-28 16:00:58,POINT(-8.615754 41.147316),POINT(-8.612739 41.148108)
20000649,1385652105620000649,2013-11-28 15:21:45,POINT(-8.58501 41.174487),POINT(-8.624592 41.157225)
20000044,1385651895620000044,2013-11-28 15:18:15,POINT(-8.627058 41.16996),POINT(-8.670204 41.237208)
20000516,1385655087620000516,2013-11-28 16:11:27,POINT(-8.62164 41.143716),POINT(-8.61138 41.146038)
20000562,1385654751620000562,2013-11-28 16:05:51,POINT(-8.621676 41.143887),POINT(-8.609121 41.139045)
20000616,1385654851620000616,2013-11-28 16:07:31,POINT(-8.647533 41.151006),POINT(-8.62722 41.164281)
20000011,1385653155620000011,2013-11-28 15:39:15,POINT(-8.608734 41.158188),POINT(-8.584578 41.160636)
20000680,1385652434620000680,2013-11-28 15:27:14,POINT(-8.610822 41.145714),POINT(-8.612982 41.157027)
20000480,1385650335620000480,2013-11-28 14:52:15,POINT(-8.628813 41.161032),POINT(-8.661843 41.173155)
20000276,1385649823620000276,2013-11-28 14:43:43,POINT(-8.579619 41.151177),POINT(-8.670348 41.236902)
20000376,1385651995620000376,2013-11-28 15:19:55,POINT(-8.619885 41.148027),POINT(-8.682147 41.180877)
20000326,1385644701620000326,2013-11-28 13:18:21,POINT(-8.661843 41.1633),POINT(-8.62029 41.129262)
20000039,1385651685620000039,2013-11-28 15:14:45,POINT(-8.614467 41.137434),POINT(-8.620164 41.129631)
20000013,1385648745620000013,2013-11-28 14:25:45,POINT(-8.628885 41.161032),POINT(-8.644914 41.158512)
20000488,1385643480620000488,2013-11-28 12:58:00,POINT(-8.619759 41.148018),POINT(-8.627283 41.155461)
20000693,1385650824620000693,2013-11-28 15:00:24,POINT(-8.613999 41.141331),POINT(-8.620695 41.148747)
20000024,1385649246620000024,2013-11-28 14:34:06,POINT(-8.674074 41.153913),POINT(-8.617806 41.151501)
20000349,1385652029620000349,2013-11-28 15:20:29,POINT(-8.62713 41.166909),POINT(-8.655687 41.154192)
20000045,1385654139620000045,2013-11-28 15:55:39,POINT(-8.622801 41.158134),POINT(-8.628732 41.149557)
20000685,1385652228620000685,2013-11-28 15:23:48,POINT(-8.65494 41.171355),POINT(-8.61804 41.164146)
20000388,1385645345620000388,2013-11-28 13:29:05,POINT(-8.667099 41.156334),POINT(-8.654283 41.180877)
20000311,1385651946620000311,2013-11-28 15:19:06,POINT(-8.632305 41.164434),POINT(-8.609463 41.15457)
20000576,1385650162620000576,2013-11-28 14:49:22,POINT(-8.585685 41.148612),POINT(-8.60373 41.150943)
20000100,1385653347620000100,2013-11-28 15:42:27,POINT(-8.62983 41.165496),POINT(-8.630073 41.165469)
20000230,1385651966620000230,2013-11-28 15:19:26,POINT(-8.600085 41.182695),POINT(-8.602209 41.120892)
20000620,1385642571620000620,2013-11-28 12:42:51,POINT(-8.607033 41.150286),POINT(-8.605494 41.125788)
20000596,1385651625620000596,2013-11-28 15:13:45,POINT(-8.628408 41.157405),POINT(-8.659017 41.148288)
20000387,1385645379620000387,2013-11-28 13:29:39,POINT(-8.619822 41.148036),POINT(-8.679798 41.185683)
20000602,1385655570620000602,2013-11-28 16:19:30,POINT(-8.589258 41.169717),POINT(-8.622072 41.167476)
20000546,1385653884620000546,2013-11-28 15:51:24,POINT(-8.664948 41.173668),POINT(-8.660817 41.190273)
20000222,1385650511620000222,2013-11-28 14:55:11,POINT(-8.670366 41.16492),POINT(-8.639109 41.162931)
20000294,1385652969620000294,2013-11-28 15:36:09,POINT(-8.628228 41.157414),POINT(-8.62821 41.157225)
20000285,1385654512620000285,2013-11-28 16:01:52,POINT(-8.610894 41.145678),POINT(-8.674893 41.152662)
20000517,1385652608620000517,2013-11-28 15:30:08,POINT(-8.656803 41.161464),POINT(-8.604009 41.148135)
20000540,1385652021620000540,2013-11-28 15:20:21,POINT(-8.610795 41.145678),POINT(-8.628372 41.17068)
20000280,1385653077620000280,2013-11-28 15:37:57,POINT(-8.613243 41.154435),POINT(-8.642853 41.193792)
20000080,1385651553620000080,2013-11-28 15:12:33,POINT(-8.628003 41.158314),POINT(-8.62848 41.158872)
20000665,1385652623620000665,2013-11-28 15:30:23,POINT(-8.613153 41.166801),POINT(-8.584137 41.163174)
20000586,1385652263620000586,2013-11-28 15:24:23,POINT(-8.604801 41.161086),POINT(-8.576064 41.165658)
20000249,1385655981620000249,2013-11-28 16:26:21,POINT(-8.613495 41.132745),POINT(-8.611002 41.132124)
20000195,1385652365620000195,2013-11-28 15:26:05,POINT(-8.610921 41.147703),POINT(-8.640945 41.159961)
20000352,1385648813620000352,2013-11-28 14:26:53,POINT(-8.6094 41.17725),POINT(-8.577999 41.194215)
20000089,1385656285620000089,2013-11-28 16:31:25,POINT(-8.60328 41.142627),POINT(-8.598825 41.135067)
20000449,1385651965620000449,2013-11-28 15:19:25,POINT(-8.620902 41.174487),POINT(-8.612406 41.169465)
20000494,1385650878620000494,2013-11-28 15:01:18,POINT(-8.625753 41.149359),POINT(-8.639172 41.233734)
20000463,1385650451620000463,2013-11-28 14:54:11,POINT(-8.603316 41.150907),POINT(-8.605998 41.159358)
20000008,1385650860620000008,2013-11-28 15:01:00,POINT(-8.584416 41.1633),POINT(-8.58861 41.169564)
20000507,1385649994620000507,2013-11-28 14:46:34,POINT(-8.601984 41.147451),POINT(-8.613225 41.173947)
20000633,1385652242620000633,2013-11-28 15:24:02,POINT(-8.649522 41.167215),POINT(-8.651745 41.18796)
20000432,1385652858620000432,2013-11-28 15:34:18,POINT(-8.67438 41.190795),POINT(-8.631324 41.158593)
20000600,1385652993620000600,2013-11-28 15:36:33,POINT(-8.61795 41.147262),POINT(-8.630649 41.165082)
20000565,1385647296620000565,2013-11-28 14:01:36,POINT(-8.608716 41.147838),POINT(-8.625861 41.157441)
20000436,1385653669620000436,2013-11-28 15:47:49,POINT(-8.639757 41.15979),POINT(-8.604738 41.181174)
20000080,1385657187620000080,2013-11-28 16:46:27,POINT(-8.630127 41.157324),POINT(-8.626545 41.159052)
20000197,1385650771620000197,2013-11-28 14:59:31,POINT(-8.60967 41.160429),POINT(-8.604108 41.182596)
20000535,1385654234620000535,2013-11-28 15:57:14,POINT(-8.647326 41.170266),POINT(-8.614944 41.162211)
20000678,1385653280620000678,2013-11-28 15:41:20,POINT(-8.605656 41.148171),POINT(-8.66241 41.163399)
20000051,1385653861620000051,2013-11-28 15:51:01,POINT(-8.632422 41.164407),POINT(-8.663409 41.177583)
20000002,1385654755620000002,2013-11-28 16:05:55,POINT(-8.607789 41.166594),POINT(-8.6013 41.181768)
20000054,1385650371620000054,2013-11-28 14:52:51,POINT(-8.607816 41.166594),POINT(-8.596863 41.153769)
20000104,1385654772620000104,2013-11-28 16:06:12,POINT(-8.612829 41.137803),POINT(-8.579763 41.12613)
20000363,1385650666620000363,2013-11-28 14:57:46,POINT(-8.652483 41.179428),POINT(-8.609868 41.16033)
20000640,1385652120620000640,2013-11-28 15:22:00,POINT(-8.629947 41.157333),POINT(-8.643717 41.130117)
20000167,1385653761620000167,2013-11-28 15:49:21,POINT(-8.630217 41.154336),POINT(-8.585703 41.174712)
20000329,1385652148620000329,2013-11-28 15:22:28,POINT(-8.608491 41.170968),POINT(-8.670105 41.236902)
20000177,1385650909620000177,2013-11-28 15:01:49,POINT(-8.585658 41.148603),POINT(-8.59329 41.158179)
20000080,1385657415620000080,2013-11-28 16:50:15,POINT(-8.62488 41.159763),POINT(-8.621046 41.162211)
20000456,1385652918620000456,2013-11-28 15:35:18,POINT(-8.619849 41.148018),POINT(-8.563644 41.135787)
20000472,1385650369620000472,2013-11-28 14:52:49,POINT(-8.585658 41.148504),POINT(-8.621244 41.147568)
20000398,1385654793620000398,2013-11-28 16:06:33,POINT(-8.649468 41.154309),POINT(-8.679609 41.166234)
20000022,1385652691620000022,2013-11-28 15:31:31,POINT(-8.591319 41.162733),POINT(-8.643123 41.163921)
20000041,1385650362620000041,2013-11-28 14:52:42,POINT(-8.585613 41.148522),POINT(-8.607249 41.145696)
20000653,1385653056620000653,2013-11-28 15:37:36,POINT(-8.62596 41.157378),POINT(-8.596656 41.168367)
20000500,1385651069620000500,2013-11-28 15:04:29,POINT(-8.585694 41.148666),POINT(-8.578512 41.155209)
20000623,1385650229620000623,2013-11-28 14:50:29,POINT(-8.585613 41.148567),POINT(-8.670456 41.237802)
20000594,1385644807620000594,2013-11-28 13:20:07,POINT(-8.62497 41.148441),POINT(-8.612586 41.137893)
20000021,1385651806620000021,2013-11-28 15:16:46,POINT(-8.602911 41.179626),POINT(-8.585883 41.148801)
20000046,1385650824620000046,2013-11-28 15:00:24,POINT(-8.602956 41.14269),POINT(-8.620011 41.147811)
20000109,1385650323620000109,2013-11-28 14:52:03,POINT(-8.585667 41.148576),POINT(-8.629938 41.152608)
20000036,1385651752620000036,2013-11-28 15:15:52,POINT(-8.618022 41.149026),POINT(-8.676621 41.151141)
20000419,1385652864620000419,2013-11-28 15:34:24,POINT(-8.663742 41.177223),POINT(-8.654274 41.180886)
20000281,1385650384620000281,2013-11-28 14:53:04,POINT(-8.585838 41.148414),POINT(-8.612784 41.133492)
20000120,1385650717620000120,2013-11-28 14:58:37,POINT(-8.569755 41.166054),POINT(-8.613648 41.181633)
20000397,1385655376620000397,2013-11-28 16:16:16,POINT(-8.619831 41.148018),POINT(-8.612793 41.172678)
20000499,1385653599620000499,2013-11-28 15:46:39,POINT(-8.614548 41.162085),POINT(-8.651268 41.181759)
20000250,1385653138620000250,2013-11-28 15:38:58,POINT(-8.613567 41.141376),POINT(-8.669862 41.237109)
20000542,1385650222620000542,2013-11-28 14:50:22,POINT(-8.58573 41.148504),POINT(-8.683056 41.162283)
20000260,1385652244620000260,2013-11-28 15:24:04,POINT(-8.632323 41.164452),POINT(-8.611389 41.146056)
20000258,1385652625620000258,2013-11-28 15:30:25,POINT(-8.672607 41.155677),POINT(-8.651214 41.181858)
20000384,1385651224620000384,2013-11-28 15:07:04,POINT(-8.591346 41.16276),POINT(-8.599518 41.182614)
20000047,1385653290620000047,2013-11-28 15:41:30,POINT(-8.630199 41.157378),POINT(-8.585712 41.148747)
20000370,1385651793620000370,2013-11-28 15:16:33,POINT(-8.594802 41.166027),POINT(-8.585649 41.148882)
20000263,1385653675620000263,2013-11-28 15:47:55,POINT(-8.610966 41.145633),POINT(-8.606178 41.144472)
20000591,1385653981620000591,2013-11-28 15:53:01,POINT(-8.625033 41.148603),POINT(-8.640855 41.160069)
20000460,1385650479620000460,2013-11-28 14:54:39,POINT(-8.610678 41.158863),POINT(-8.610705 41.158827)
20000608,1385654454620000608,2013-11-28 16:00:54,POINT(-8.617563 41.146119),POINT(-8.610705 41.150997)
20000080,1385657514620000080,2013-11-28 16:51:54,POINT(-8.620848 41.162634),POINT(-8.613504 41.171715)
20000421,1385653938620000421,2013-11-28 15:52:18,POINT(-8.584335 41.163156),POINT(-8.636004 41.140476)
20000527,1385637222620000527,2013-11-28 11:13:42,POINT(-8.622666 41.324148),POINT(-8.605278 41.153571)
20000108,1385653329620000108,2013-11-28 15:42:09,POINT(-8.666712 41.155569),POINT(-8.584479 41.160591)
20000080,1385657778620000080,2013-11-28 16:56:18,POINT(-8.612595 41.172237),POINT(-8.613054 41.17347)
20000093,1385650455620000093,2013-11-28 14:54:15,POINT(-8.585631 41.148558),POINT(-8.683101 41.216904)
20000261,1385655436620000261,2013-11-28 16:17:16,POINT(-8.6112 41.149287),POINT(-8.623566 41.151942)
20000092,1385655069620000092,2013-11-28 16:11:09,POINT(-8.632899 41.159376),POINT(-8.612406 41.153643)
20000198,1385655620620000198,2013-11-28 16:20:20,POINT(-8.569692 41.166054),POINT(-8.615745 41.140602)
20000310,1385656571620000310,2013-11-28 16:36:11,POINT(-8.644257 41.160348),POINT(-8.60832 41.164452)
20000506,1385655756620000506,2013-11-28 16:22:36,POINT(-8.610966 41.145624),POINT(-8.621883 41.147568)
20000255,1385655316620000255,2013-11-28 16:15:16,POINT(-8.604036 41.182587),POINT(-8.642106 41.156514)
20000577,1385653853620000577,2013-11-28 15:50:53,POINT(-8.582499 41.180589),POINT(-8.609355 41.154741)
20000687,1385649834620000687,2013-11-28 14:43:54,POINT(-8.59131 41.162724),POINT(-8.605431 41.125878)
20000305,1385653676620000305,2013-11-28 15:47:56,POINT(-8.649648 41.167161),POINT(-8.670123 41.23728)
20000386,1385651912620000386,2013-11-28 15:18:32,POINT(-8.585649 41.148612),POINT(-8.670285 41.237595)
20000509,1385654089620000509,2013-11-28 15:54:49,POINT(-8.597484 41.160969),POINT(-8.591166 41.156388)
20000393,1385650112620000393,2013-11-28 14:48:32,POINT(-8.585658 41.148945),POINT(-8.713368 41.323554)
20000119,1385653564620000119,2013-11-28 15:46:04,POINT(-8.619876 41.148054),POINT(-8.656677 41.153175)
20000080,1385657935620000080,2013-11-28 16:58:55,POINT(-8.613189 41.176476),POINT(-8.612316 41.176602)
20000525,1385645623620000525,2013-11-28 13:33:43,POINT(-8.576586 41.16123),POINT(-8.567631 41.152617)
20000464,1385655369620000464,2013-11-28 16:16:09,POINT(-8.589204 41.169816),POINT(-8.604675 41.18013)
20000215,1385651491620000215,2013-11-28 15:11:31,POINT(-8.615529 41.140647),POINT(-8.614728 41.14665)
20000077,1385654307620000077,2013-11-28 15:58:27,POINT(-8.599545 41.14584),POINT(-8.592129 41.146083)
20000435,1385650302620000435,2013-11-28 14:51:42,POINT(-8.585631 41.148567),POINT(-8.656191 41.178114)
20000118,1385653183620000118,2013-11-28 15:39:43,POINT(-8.56935 41.159268),POINT(-8.613801 41.149944)
20000226,1385654434620000226,2013-11-28 16:00:34,POINT(-8.624943 41.158143),POINT(-8.643078 41.165262)
20000476,1385655064620000476,2013-11-28 16:11:04,POINT(-8.619894 41.148027),POINT(-8.644797 41.162508)
20000042,1385654999620000042,2013-11-28 16:09:59,POINT(-8.611209 41.157054),POINT(-8.571492 41.168133)
20000136,1385655793620000136,2013-11-28 16:23:13,POINT(-8.624529 41.144553),POINT(-8.628597 41.156649)
20000697,1385656566620000697,2013-11-28 16:36:06,POINT(-8.600202 41.153319),POINT(-8.638551 41.159664)
20000508,1385651860620000508,2013-11-28 15:17:40,POINT(-8.627697 41.157639),POINT(-8.659575 41.190732)
20000513,1385650959620000513,2013-11-28 15:02:39,POINT(-8.639892 41.159799),POINT(-8.654346 41.18112)
20000481,1385653569620000481,2013-11-28 15:46:09,POINT(-8.604144 41.161086),POINT(-8.606052 41.144472)
20000372,1385655115620000372,2013-11-28 16:11:55,POINT(-8.65881 41.148297),POINT(-8.625879 41.157729)
